거래일자,거래시각,계좌ID,거래유형,금액,단위,가맹점,지역,채널,잔액,연령,연체여부
2025-08-08,13:29:19,AC100269,이자,77566,원,현대백화점,대구,ATM,41799.0,25,N
2025-12-31,13:27:44,AC101030,출금,14387,원,요기요,전남,전화,157587.0,33,N
2025-01-01,19:26:25,AC100376,입금,49584,원,요기요,대구,인터넷뱅킹,320111.0,32,N
2025-07-01,13:10:44,AC101080,이체,8829,원,교보문고,충북,모바일,54740.0,29,N
2025-04-17,11:06:52,AC100227,카드결제,16500,원,스타벅스,충남,영업점,225035.0,23,N
2025-05-22,04:43:22,AC101461,이체,249982,원,롯데마트,울산,영업점,201220.0,39,N
2025-12-31,17:23:06,AC100513,이자,124760,원,,광주,ATM,73078.0,38,N
2025-06-24,17:26:06,AC102185,수수료,15752,원,무신사,경기,ATM,258997.0,32,N
2025-08-27,19:54:15,AC101142,공과금,25029,원,메가커피,인천,ATM,35516.0,23,N
2025-08-09,09:05:51,AC100783,이자,14435,원,GS25편의점,경북,모바일,154704.0,26,N
2025-06-19,13:06:46,AC100804,입금,20805,원,한국전력,대전,전화,136289.0,26,N
2025-05-27,11:55:59,AC102008,이체,141605,원,무신사,경기,인터넷뱅킹,244043.0,33,N
2025-09-26,17:58:10,AC101241,카드결제,8337,원,올리브영,서울,인터넷뱅킹,29386.0,39,N
2025-06-20,09:19:10,AC101973,출금,2251,원,GS25편의점,경기,모바일,94012.0,28,N
2025-08-05,12:13:46,AC100314,대출상환,15621,원,스타벅스,경기,전화,40229.0,33,N
2025-07-16,17:22:54,AC102143,출금,27425,원,올리브영,대구,전화,356631.0,36,N
2025-07-04,12:59:33,AC100410,공과금,7914,원,,전남,모바일,86305.0,32,N
2025-12-31,19:03:59,AC101656,카드결제,15286,원,CU편의점,충북,전화,457660.0,25,N
2025-10-21,09:33:18,AC101577,공과금,77441,원,넷플릭스,충남,영업점,143155.0,20,N
2025-04-09,20:07:46,AC102185,공과금,3725,원,메가커피,경기,전화,51922.0,32,N
2025-09-05,18:27:35,AC101508,입금,35881,원,, 서울,영업점,230957.0,33,N
2025-03-25,06:12:15,AC101930,입금,259683,원,,충북,영업점,505819.0,29,N
2025-03-19,13:15:53,AC100587,입금,17986,원,올리브영,충남,영업점,113906.0,22,N
2025-09-30,18:40:15,AC101948,이자,31944,원,현대백화점,경남,모바일,136846.0,36,N
2025-02-25,11:01:29,AC100994,수수료,554226,원,스타벅스,전남,모바일,16011.0,34,N
2025-07-19,12:33:03,AC100380,출금,194447,원,배달의민족,전북,전화,1796113.0,39,N
2025-01-01,19:09:39,AC101690,수수료,51255,원,교보문고,대구,영업점,356027.0,34,N
2025-05-29,17:25:03,AC101347,출금,44291,원,교보문고,울산,영업점,337976.0,26,N
2025-01-25,12:05:05,AC101452,공과금,111980,원,KT통신,전북,전화,32440.0,26,N
2025-11-23,09:40:55,AC100269,공과금,36424,원,롯데마트,대구,전화,187135.0,25,N
2025-07-21,12:22:43,AC101506,이자,13721,원,넷플릭스,경기,전화,471799.0,33,N
2025-07-21,05:22:03,AC101338,공과금,7448,원,넷플릭스,제주,영업점,81282.0,39,Y
2025-08-28,12:55:38,AC100238,카드결제,20184,원,쿠팡,경남,인터넷뱅킹,76045.0,38,N
2025-08-01,21:12:11,AC100823,이체,15873,원,CU편의점,경기,영업점,794174.0,30,N
2025-04-17,12:32:58,AC100030,수수료,2891,원,롯데마트,전북,인터넷뱅킹,521699.0,30,N
2025-06-19,12:03:04,AC100306,공과금,3300,원,GS25편의점,경북,영업점,28517.0,39,N
2025-08-26,11:21:26,AC101367,공과금,26830,원,롯데마트,전북,ATM,39952.0,34,N
2025-10-05,03:33:29,AC101597,대출상환,21368,원,CU편의점,제주,전화,493914.0,33,N
2025-08-25,11:14:45,AC100661,공과금,23256,원,다이소,전북,인터넷뱅킹,449392.0,27,N
2025-07-07,18:43:27,AC100188,공과금,269397,원,CU편의점,경북,ATM,241612.0,37,N
2025-03-09,12:24:33,AC100371,수수료,10951,원,스타벅스,인천,모바일,199964.0,34,N
2025-08-08,20:22:21,AC101427,입금,56935,원,메가커피,충북,인터넷뱅킹,140024.0,25,N
2025-08-15,09:19:47,AC100372,입금,175637,원,다이소,경남,인터넷뱅킹,181013.0,35,N
2025-04-28,14:15:43,AC101968,공과금,17998,원,메가커피,울산,모바일,98378.0,28,N
2025-08-04,17:11:54,AC100324,입금,38815,원,다이소,부산,전화,309361.0,25,N
2025-08-12,21:44:13,AC100926,수수료,147030,원,넷플릭스,경기,전화,79779.0,26,N
2025-07-19,12:56:08,AC100617,이체,86057,원,,전북,인터넷뱅킹,328712.0,23,N
2025-09-19,17:33:06,AC102086,수수료,16026,원,,경기도,인터넷뱅킹,619536.0,28,Y
2025-04-25,19:12:18,AC100691,이자,12918,원,,경기,영업점,54547.0,28,N
2025-10-02,11:07:41,AC100455,대출상환,41448,원,요기요,경기도,영업점,594493.0,30,N
2025-01-01,17:08:44,AC102057,수수료,22801,원,올리브영,대구,전화,124869.0,33,N
2025-01-01,18:56:27,AC101789,대출상환,36489,원,이마트,경남,인터넷뱅킹,226586.0,40,N
2025-06-17,20:00:44,AC100814,대출상환,21336,원,GS25편의점,강원,ATM,166457.0,32,N
2025-12-19,20:47:37,AC100027,입금,13840,원,,인천,모바일,84794.0,33,Y
2025-02-13,12:39:27,AC101864,이자,25399,원,,충남,전화,83208.0,29,N
2025-05-05,09:37:56,AC100456,출금,239725,원,CGV,광주,영업점,70705.0,22,Y
2025-09-16,17:38:00,AC100361,공과금,44705,원,한국전력,충남,인터넷뱅킹,188068.0,46,N
2025-04-25,19:24:40,AC101742,대출상환,10349,원,파리바게뜨,울산,인터넷뱅킹,510367.0,28,N
2025-08-09,17:44:34,AC101276,카드결제,9018,원,한국전력,대구,ATM,593767.0,30,N
2025-03-02,23:32:39,AC100943,출금,9766,원,교보문고,충북,영업점,71962.0,22,N
2025-03-27,11:10:16,AC100205,입금,16478,원,현대백화점,경북,영업점,183501.0,31,N
2025-08-17,13:12:25,AC100445,수수료,28307,원,쿠팡,울산,전화,1294857.0,26,N
2025-06-28,17:53:55,AC101024,수수료,31656,원,CGV,세종,모바일,190398.0,32,N
2025-10-30,12:56:15,AC101202,수수료,63511,원,CU편의점,세종,모바일,151050.0,26,N
2025-02-21,21:35:24,AC100797,카드결제,25474,원,GS25편의점,서울,인터넷뱅킹,364670.0,34,N
2025-02-19,09:23:37,AC101082,대출상환,40498,원,넷플릭스,경북,모바일,44199.0,26,N
2025-10-01,09:40:56,AC100415,이체,95231,원,현대백화점,서울,전화,44614.0,25,N
2025-05-20,11:36:47,AC100249,공과금,3500,원,요기요,강원,전화,204952.0,29,N
2025-01-27,09:41:02,AC100641,출금,13846,원,교보문고,울산,전화,236894.0,39,N
2025-06-15,18:49:26,AC101350,공과금,27920,원,현대백화점,제주,모바일,88839.0,31,N
2025-04-17,20:41:36,AC102090,이체,46200,원,CU편의점,울산,인터넷뱅킹,1414420.0,25,N
2025-04-29,18:25:11,AC101391,공과금,29400,원,올리브영,대전,영업점,100063.0,38,N
2025-07-18,12:33:39,AC101115,출금,87076,원,SK주유소,울산,ATM,164441.0,38,N
2025-07-15,12:28:23,AC101529,이체,10363,원,배달의민족,전북,모바일,102124.0,30,N
2025-06-09,19:32:25,AC101193,출금,17593,원,,대전,모바일,46440.0,27,N
2025-12-11,09:00:57,AC102061,카드결제,51578,원,무신사,경남,전화,160367.0,29,N
2025-03-08,19:22:20,AC101578,대출상환,91616,원,올리브영,부산,영업점,652199.0,48,Y
2025-06-13,17:12:35,AC100906,이체,286067,원,스타벅스,전북,모바일,78925.0,28,N
2025-07-17,01:20:56,AC100081,이체,6139,원,스타벅스,경북,ATM,252902.0,28,N
2025-11-06,12:21:21,AC100516,입금,94400,원,SK주유소,대구,영업점,119730.0,22,N
2025-09-17,01:21:09,AC102012,출금,268586,원,KT통신,강원,전화,70004.0,34,N
2025-07-23,18:42:42,AC100122,입금,135148,원,현대백화점,부산,ATM,36519.0,37,N
2025-01-01,17:28:16,AC101276,공과금,30041,원,SK주유소,경기,영업점,52819.0,30,N
2025-11-03,13:50:29,AC102008,이자,70644,원,,경북,전화,312190.0,33,N
2025-01-01,09:23:58,AC101068,출금,327019,원,GS25편의점,강원,전화,96054.0,39,N
2025-07-15,01:12:51,AC101704,입금,10070,원,,서울,ATM,139865.0,39,N
2025-02-21,20:23:25,AC101632,이자,18375,원,배달의민족,울산,ATM,194894.0,32,N
2025-08-26,17:48:51,AC100753,공과금,57500,원,무신사,경북,전화,82154.0,25,N
2025-05-14,20:58:09,AC101949,카드결제,106360,원,롯데마트,인천,영업점,187977.0,22,N
2025-06-17,17:21:46,AC101228,카드결제,101526,원,요기요,전남,인터넷뱅킹,798756.0,45,N
2025-10-09,13:21:54,AC101699,이자,10920,원,한국전력,충남,ATM,83766.0,20,N
2025-05-08,17:02:46,AC100585,이체,47224,원,올리브영,충남,인터넷뱅킹,239169.0,28,N
2025-04-01,17:36:03,AC101303,입금,74789,원,무신사,대구,모바일,408470.0,33,N
2025-07-04,12:59:12,AC102193,이체,7593,원,GS25편의점,서울,ATM,366602.0,36,N
2025-08-06,13:58:53,AC101201,출금,135550,원,GS25편의점,대전,ATM,109683.0,20,N
2025-10-06,11:14:43,AC101055,수수료,20350,원,쿠팡,서울,인터넷뱅킹,61471.0,31,N
2025-06-20,17:17:51,AC101595,카드결제,36880,원,,부산,전화,231514.0,35,N
2025-08-08,05:03:52,AC100574,수수료,11335,원,,광주,인터넷뱅킹,95375.0,26,N
2025-01-01,12:49:26,AC102064,이자,35100,원,SK주유소,경기,영업점,60192.0,27,N
2025-01-01,08:23:23,AC100440,공과금,148690,원,,경북,인터넷뱅킹,81061.0,30,N
2025-04-07,14:26:24,AC101115,대출상환,9870,원,CU편의점,부산,ATM,46633.0,38,N
2025-05-21,17:51:13,AC101289,이체,10200,원,이마트,전북,전화,23750.0,20,N
2025-05-31,19:55:21,AC101240,카드결제,115850,원,KT통신,울산,인터넷뱅킹,475464.0,26,N
2025-04-07,20:51:03,AC100343,이자,23310,원,스타벅스,대전,모바일,276525.0,34,N
2025-07-02,01:16:00,AC101450,공과금,64420,원,롯데마트,경기 ,ATM,102437.0,38,N
2025-09-19,20:41:40,AC101143,대출상환,197583,원,한국전력,전북,모바일,94974.0,41,N
2025-02-25,18:15:20,AC101673,수수료,73676,원,무신사,광주,모바일,149695.0,31,N
2025-05-22,12:56:50,AC100810,이체,5832,원,무신사,대전,모바일,215962.0,34,N
2025-06-10,18:15:33,AC100254,출금,4997,원,메가커피,광주,영업점,235981.0,26,N
2025-03-12,20:11:22,AC100357,출금,23934,원,,전남,모바일,66863.0,27,N
2025-01-13,09:48:41,AC101976,이자,27973,원,파리바게뜨,세종,영업점,442515.0,26,N
2025-07-02,17:30:15,AC101006,카드결제,14779,원,요기요,경기,ATM,153459.0,48,N
2025-01-01,07:08:09,AC101548,이자,55500,원,무신사,전북,모바일,360313.0,31,N
2025-03-26,13:40:49,AC101852,이체,134138,원,배달의민족,인천,인터넷뱅킹,45915.0,26,N
2025-04-22,20:21:56,AC101336,입금,10889,원,한국전력,울산,ATM,415503.0,23,N
2025-06-14,21:10:17,AC100743,공과금,5228,원,교보문고,광주,영업점,125869.0,25,N
2025-06-12,06:54:36,AC101091,출금,24567,원,한국전력,전남,ATM,108882.0,27,N
2025-04-29,12:35:09,AC100112,이자,20800,원,GS25편의점,전남,ATM,358399.0,25,N
2025-11-10,21:51:07,AC101307,이체,8979,원,파리바게뜨,전북,영업점,150474.0,34,N
2025-05-09,12:00:14,AC100129,이체,7422,원,,전북,인터넷뱅킹,131094.0,29,N
2025-06-07,12:32:37,AC101219,출금,13091,원,KT통신,광주,영업점,92204.0,27,N
2025-08-01,17:48:33,AC102033,수수료,80369,원,KT통신,경남,전화,258731.0,34,N
2025-09-04,21:57:37,AC101686,대출상환,11363,원,,인천,전화,70465.0,20,N
2025-07-11,20:00:04,AC100915,공과금,26683,원,무신사,강원,영업점,458761.0,35,N
2025-09-18,17:57:27,AC102068,수수료,15402,원,요기요,제주,인터넷뱅킹,43884.0,34,N
2025-09-12,17:48:29,AC101606,카드결제,12666,원,요기요,서울,영업점,221499.0,27,N
2025-07-17,13:08:14,AC100728,수수료,7470,원,롯데마트,서울,영업점,348940.0,28,N
2025-12-21,09:05:35,AC100527,수수료,57026,원,스타벅스,울산,모바일,67539.0,22,N
2025-05-27,12:33:13,AC102181,입금,47074,원,이마트,전북,전화,1075880.0,25,N
2025-11-05,20:16:46,AC101196,대출상환,39171,원,파리바게뜨,충북,전화,61145.0,27,N
2025-09-05,15:08:17,AC101151,수수료,5566,원,GS25편의점,부산,ATM,1045993.0,33,N
2025-04-29,01:50:50,AC101427,수수료,11427,원,이마트,강원,영업점,182572.0,25,N
2025-11-19,11:45:52,AC100784,카드결제,28218,원,한국전력,인천,영업점,125247.0,29,N
2025-12-31,04:00:42,AC101613,입금,13400,원,스타벅스,대전,ATM,166521.0,38,N
2025-04-29,19:09:41,AC101683,이체,26595,원,,경기,모바일,198821.0,28,N
2025-09-19,13:35:45,AC100879,수수료,33602,원,올리브영,세종,모바일,145955.0,34,N
2025-03-16,18:39:07,AC101008,출금,6067,원,이마트,인천,영업점,153348.0,21,N
2025-10-30,20:54:33,AC101488,이체,27087,원,배달의민족,인천,전화,28404.0,30,N
2025-12-30,20:31:57,AC100912,입금,18060,원,현대백화점,대구,인터넷뱅킹,852285.0,29,N
2025-05-19,16:28:02,AC100512,출금,89560,원,요기요,대전,영업점,152745.0,20,N
2025-12-31,11:58:23,AC101809,카드결제,196300,원,CGV,대전,ATM,646785.0,27,N
2025-06-06,18:46:58,AC101461,카드결제,49988,원,올리브영,경기,전화,309075.0,39,N
2025-05-27,13:04:20,AC100134,카드결제,45000,원,교보문고,충남,ATM,597977.0,27,N
2025-06-08,12:59:28,AC100576,출금,87206,원,현대백화점,광주,전화,102086.0,29,N
2025-06-03,21:20:30,AC100225,대출상환,8990,원,CGV,부산,인터넷뱅킹,398295.0,25,N
2025-09-20,18:58:32,AC100308,대출상환,1406,원,넷플릭스,부산,인터넷뱅킹,235648.0,34,N
2025-06-16,20:54:23,AC100222,공과금,1956,원,이마트,강원,모바일,262780.0,37,N
2025-05-22,09:30:51,AC100218,입금,46081,원,교보문고,부산,모바일,84397.0,31,N
2025-05-05,18:47:59,AC101263,출금,97359,원,요기요,충남,모바일,37303.0,33,N
2025-09-16,13:18:08,AC101672,공과금,7955,원,무신사,울산,모바일,90469.0,33,N
2025-08-12,09:51:04,AC100003,카드결제,4338,원,CGV,대구,전화,43415.0,29,N
2025-03-29,20:25:57,AC101538,카드결제,5400,원,배달의민족,대구,인터넷뱅킹,185323.0,30,N
2025-04-24,10:51:26,AC101013,이체,20087,원,다이소,강원,영업점,26464.0,25,N
2025-05-19,18:39:14,AC100298,출금,244672,원,현대백화점,경북,ATM,167065.0,42,N
2025-10-05,20:41:55,AC101919,이체,175567,원,이마트,전남,전화,41759.0,26,N
2025-05-19,13:03:25,AC100060,이체,57932,원,CU편의점,광주,ATM,59364.0,25,N
2025-05-13,11:19:53,AC100453,카드결제,7200,원,현대백화점,세종,ATM,3480334.0,21,N
2025-06-18,11:06:59,AC101061,이체,65357,원,파리바게뜨,세종,전화,61691.0,32,N
2025-12-31,20:23:37,AC101699,이체,8523,원,요기요,전남,전화,15447.0,20,N
2025-09-22,11:47:01,AC100693,이체,81300,원,쿠팡,전북,인터넷뱅킹,511112.0,25,N
2025-05-22,12:48:27,AC100230,대출상환,18406,원,배달의민족,전북,ATM,729678.0,30,Y
2025-04-26,13:04:13,AC101896,출금,33328,원,넷플릭스,경북,인터넷뱅킹,221393.0,31,N
2025-08-04,12:43:02,AC100508,수수료,59590,원,다이소,부산,전화,261460.0,49,N
2025-06-10,21:40:04,AC101308,공과금,15109,원,CGV,울산,전화,19529.0,32,N
2025-10-20,11:10:11,AC100306,입금,92235,원,무신사,경북,인터넷뱅킹,587605.0,39,N
2025-09-05,11:19:10,AC100137,대출상환,13152,원,GS25편의점,울산,전화,162747.0,36,N
2025-08-04,07:34:04,AC101786,출금,40300,원,,경기,영업점,168456.0,27,Y
2025-12-31,11:51:36,AC101764,수수료,31337,원,배달의민족,인천,모바일,456649.0,20,N
2025-07-07,09:34:11,AC101842,입금,5072,원,요기요,서울,모바일,105121.0,33,N
2025-02-19,19:44:41,AC100434,입금,13509,원,다이소,대구,전화,260173.0,27,N
2025-12-20,12:07:21,AC100907,입금,21652,원,CGV,경북,영업점,88917.0,25,N
2025-06-17,12:04:40,AC101033,카드결제,75815,원,넷플릭스,전남,모바일,555619.0,33,N
2025-08-19,13:10:56,AC101133,출금,309122,원,,강원,영업점,345129.0,34,N
2025-04-04,11:30:18,AC101446,출금,55367,원,요기요,충남,ATM,190959.0,23,N
2025-12-23,21:58:38,AC100753,출금,15600,원,SK주유소,광주,영업점,449285.0,25,N
2025-05-23,21:19:10,AC101660,수수료,366682,원,,충북,ATM,258408.0,33,N
2025-02-11,15:40:32,AC100063,수수료,120795,원,GS25편의점,울산,인터넷뱅킹,354382.0,31,N
2025-08-05,07:55:08,AC100161,이체,26473,원,배달의민족,서울,영업점,109425.0,27,N
2025-04-20,13:57:14,AC101213,출금,47709,원,,경기,영업점,159133.0,21,N
2025-04-10,12:26:48,AC100513,대출상환,4657,원,교보문고,강원,인터넷뱅킹,414390.0,38,N
2025-05-10,14:43:02,AC101424,대출상환,335910,원,,경북,ATM,243995.0,26,N
2025-09-11,22:45:46,AC100591,입금,188824,원,요기요,인천,모바일,327999.0,30,N
2025-05-30,09:34:06,AC100140,공과금,3800,원,배달의민족,제주,영업점,404795.0,33,N
2025-01-01,18:32:17,AC100171,입금,8806,원,,경남,전화,157695.0,26,N
2025-01-01,21:07:47,AC102137,이체,36430,원,GS25편의점,대전,전화,229445.0,29,N
2025-10-21,18:29:28,AC100000,수수료,58333,원,,전북,ATM,77550.0,21,N
2025-05-29,12:40:23,AC101717,수수료,13402,원,이마트,busan,영업점,509862.0,23,N
2025-08-04,13:33:39,AC100272,공과금,49405,원,롯데마트,강원,영업점,126106.0,29,N
2025-12-19,20:43:41,AC101208,이자,327224,원,,부산,전화,185563.0,25,N
2025-05-13,11:44:32,AC100010,입금,13469,원,GS25편의점,대전,모바일,252936.0,31,N
2025-07-14,05:51:18,AC101205,카드결제,48415,원,,광주,모바일,234256.0,30,N
2025-11-18,04:50:31,AC100734,공과금,36330,원,쿠팡,서울,모바일,270783.0,21,N
2025-02-09,20:52:34,AC102102,출금,53568,원,쿠팡,대전,인터넷뱅킹,71298.0,34,N
2025-07-29,21:08:53,AC101959,출금,127056,원,다이소,인천,인터넷뱅킹,362113.0,40,N
2025-08-04,00:54:49,AC101954,공과금,19500,원,스타벅스,울산,영업점,52404.0,26,N
2025-07-07,12:18:15,AC100773,수수료,14010,원,배달의민족,제주,ATM,357645.0,33,N
2025-08-03,13:28:18,AC101637,이체,45717,원,파리바게뜨,인천,모바일,149101.0,28,N
2025-05-17,06:15:36,AC102072,이체,62067,원,,인천,ATM,480351.0,31,Y
2025-11-04,18:22:52,AC101076,공과금,213005,원,파리바게뜨,경기,모바일,16530.0,35,N
2025-01-28,12:48:18,AC101816,이체,289902,원,,경남,모바일,20051.0,34,N
2025-08-14,20:03:37,AC101340,카드결제,27813,원,파리바게뜨,인천,전화,275227.0,35,N
2025-11-21,22:36:45,AC101924,카드결제,9089,원,쿠팡,경기,전화,166471.0,27,N
2025-06-30,09:02:10,AC101180,카드결제,26630,원,요기요,부산,전화,136920.0,23,N
2025-07-26,17:26:35,AC101263,출금,506354,원,배달의민족,대전,인터넷뱅킹,62556.0,33,N
2025-07-25,20:52:19,AC102019,이체,34801,원,SK주유소,강원,인터넷뱅킹,28598.0,34,N
2025-05-12,17:01:18,AC100761,이자,50672,원,올리브영,충남,인터넷뱅킹,71589.0,23,Y
2025-07-05,16:33:50,AC101635,수수료,40532,원,현대백화점,경북,모바일,50548.0,37,N
2025-10-16,19:18:36,AC100150,출금,260165,원,다이소,전북,모바일,53658.0,24,N
2025-03-18,11:36:08,AC101455,이체,60574,원,넷플릭스,대구,인터넷뱅킹,283536.0,27,N
2025-06-04,21:55:06,AC100490,입금,18006,원,스타벅스,제주,모바일,692602.0,29,N
2025-01-01,07:53:59,AC101103,입금,40266,원,CU편의점,서울,모바일,302922.0,30,N
2025-04-29,13:16:12,AC100632,이자,235098,원,,경북,전화,115170.0,33,N
2025-03-13,09:20:26,AC101026,대출상환,53405,원,넷플릭스,전남,ATM,628123.0,34,N
2025-09-17,19:02:16,AC100223,카드결제,21729,원,무신사,강원,인터넷뱅킹,100835.0,29,N
2025-06-21,12:38:20,AC101962,출금,24012,원,무신사,전북,영업점,553321.0,37,N
2025-04-28,19:52:53,AC100535,대출상환,115557,원,,충남,ATM,234202.0,30,N
2025-02-24,13:41:40,AC100329,공과금,81774,원,교보문고,세종,모바일,114857.0,27,N
